year,text,label,INFRA_GAP,STAFF_GAP,SERVICE_GAP,ACCESS_GAP,COST_GAP,QUALITY_GAP
2017,"Efforts will be made to cover few more medical 
colleges during the extended period of the scheme upto 2019-20.",SERVICE_GAP,0,0,1,0,0,0
2017,"(3) 	
Model Rural Health Research Units (MRHRUs): 
9.5	
MRHRUs have been sanctioned in the following NE States:	
S.No.",ACCESS_GAP,0,0,0,1,0,0
2017,"State
Location of 
MRHRU
ICMR mentor 
Institute/ 
Centre
Linked Medical 
College
Funds released(Rs. in lakhs)
2013-14 to 
2016-17
2017-18 (upto 
December, 
2017)
1
Assam
 PHC Chabua
RMRC, 
Dibrugarh
Assam Medical 
College & Hospital, 
Dibrugarh
300.00
1.075
2.",INFRA_GAP,1,0,0,0,0,0
2017,"Tripura
Kherengbar 
Hospital 
Khumulwung
RMRC, 
Dibrugarh
Agartala 
Government 
Medical College
407.5
0.00
(4)	
Scheme for Human Resources Development for Health Research:
Rs.in lakhs
Name of the State
2013-14 to 2015-16
2016-17
2017-18
(upto December, 2017)
Manipur (2 fellowships)",INFRA_GAP,1,0,0,0,0,0
2017,Assam(5 fellowships),STAFF_GAP,0,1,0,0,0,0
2017,"For 
facilitating the persons with disabilities provision 
for a separate toilet with necessary arrangements 
for safety of handicapped persons (male/female) 
made at (Eye Block-2) of BMHRC Hospital Complex. 
(v) 	
Implementation of Roof Top Solar (RTS) 
Project:  BMHRC has been identified for installation 
of Roof Top Solar panels with a output capacity of 
1000 KW.",INFRA_GAP,1,0,0,0,0,0
2017,"In this regards feasibility study conducted 
by the agency & power purchase agreement would 
be signed shortly for initiation of installation works. 
10.8	 BE/RE 2017-18 and fund released upto December, 2017 and allocation under BE 2018-19 in 
respect of BMHRC are as follows: 
                                         Rs.",COST_GAP,0,0,0,0,1,0
2017,"General
59.71
35.00
20.64
38.00
GIA-Creation of capital Assets 
50.00
11.10
6.30
15.00
GIA-Salaries 
78.29
78.29
54.00
87.00
Total Bhopal Memorial Hospital & 
Research Centre 
188.00
124.39
80.94
140.00


Department of Health Research
57
INDIAN COUNCIL OF MEDICAL RESEARCH (ICMR)
10.1  Indian Council of Medical Research (ICMR), 
New Delhi, is the apex body in India for the 
formulation, coordination and promotion of 
biomedical research and is one of the oldest 
medical research bodies in the world.",INFRA_GAP,1,0,0,0,0,0
2017,"The ICMR is 
funded by the Government of India through the 
Department of Health Research, Ministry of Health 
& Family Welfare.",COST_GAP,0,0,0,0,1,0
2017,"10.3    The Council's research priorities coincide 
with the National health priorities such as control 
and management of communicable diseases, 
fertility control, maternal and child health, 
control 
of 
nutritional 
disorders, 
developing 
alternative strategies for health care delivery, 
containment within safety limits of environmental 
and occupational health problems; research on 
major non-communicable diseases like cancer, 
cardiovascular diseases, blindness, diabetes and 
other metabolic and haematological disorders; 
mental health and drug research (including 
traditional remedies).",QUALITY_GAP,0,0,0,0,0,1
2017,"Extramural Research
10.5     Extramural research is promoted by ICMR 
through- Setting up Centres for Advanced Research 
in different research areas around existing expertise 
and infrastructure in selected departments of 
Medical Colleges, Universities and other non-
ICMR Research Institutes.",INFRA_GAP,1,0,0,0,0,0
2017,"Achievements during the year:
¾
¾
The 
India 
State-Level 
Disease 
Burden 
Initiative: The estimates of disease burden 
and risk factors from 1990 to 2016 for every 
state of India have been reported which 
would ensure a more nuanced health policy 
and system development in each state.",INFRA_GAP,1,0,0,0,0,0
2017,"¾
¾
TB Diagnostic Initiative: TruNAT Rif, an 
indigenous, cost effective, rapid molecular 
diagnostic kit for TB/MDR-TB has been 
developed in collaboration with ICMR, DBT 
and the industry.",SERVICE_GAP,0,0,1,0,0,0
2017,"ICMR signed a 
MoU with Monash University for working on 
Wolbachia-based vector control strategy for 
Aedes mosquito.
¾
¾
The revised National Ethical Guidelines for 
Biomedical and Health Research Involving 
Human Participants and National Ethical 
Guidelines for Biomedical Research Involving 
Children have been developed and released.",STAFF_GAP,0,1,0,0,0,0
2017,"¾
¾
Implementation of MIP Vaccine in leprosy 
contacts 
under 
Programme 
settings: 
Mycobacterium 
IndicusPranii 
(MIP), 
the 
world's 1st leprosy vaccine developed in 
India, is being piloted as preventive vaccine 
for contacts of patients in Gujarat and Bihar.",SERVICE_GAP,0,0,1,0,0,0
2017,"¾
¾
ICMR has launched three new diagnostic 
kits for the detection of Crimean-Congo 
haemorrhagic fever(CCHF) in Sheep and Goat, 
Crimean Congo haemorrhagic fever (CCHF) in 
Cattle, Japanese Encephalitis virus (JEV) from 
Mosquito.
¾
¾
ICMR has signed an MoU with Federation 
of Indian Chambers of Commerce and 
Industry (FICCI) for commercialization of 
ICMR technologies under the program 
‘Health 
Technology 
Acceleration 
and 
Commercialization (HTAC).",SERVICE_GAP,0,0,1,0,0,0
2017,"An audit on platelet utilization from a tertiary care hospital.
23.",INFRA_GAP,1,0,0,0,0,0
2017,"To compare surgical outcome of different techniques of pterygium excision with conjunctival auto 
grafting. 
22.",QUALITY_GAP,0,0,0,0,0,1
2017,"To study the Functional and Radiological Outcomes in Minimally Invasive Transforaminal Lumbar 
Interbody Fusion in a Tertiary Care centre: A retrospective analysis. 
21.",QUALITY_GAP,0,0,0,0,0,1
2017,"Establishment of Biodosimetry Laboratory at Department of Research, Bhopal Memorial Hospital 
and Research Centre (BMHRC), Bhopal   and Networking with Biodosimetry Laboratory of Institute 
of Nuclear Medicine & Allied Sciences (DRDO), Delhi. 
19.
Multi- centric validation of ‘TB-Detect’ and ‘TB Concentration and Transport’ kit and ‘TB DNA 
extraction’ kit for the diagnosis of TB and drug resistant TB.
20.",INFRA_GAP,1,0,0,0,0,0
2017,"Molecular characterization of carbapenemase resistant Gram negative bacilli at a tertiary care 
hospital in Central India. 
15.",INFRA_GAP,1,0,0,0,0,0
2017,A pilot study from a Tertiary care hospital.,INFRA_GAP,1,0,0,0,0,0
2017,"Cost Effectiveness Analysis of the Impact of Using CB NAAT for Diagnosis of DR-TB. 
13.",COST_GAP,0,0,0,0,1,0
2017,"7.
Development of a tool for the assessment of health literacy towards organ donation amongst 
adult population from Bhopal.",INFRA_GAP,1,0,0,0,0,0
2017,"A study of Sero-Prevalance of Transfusion Transmitted Infections amongst blood donors and 
assessment of the need of Nucleic acid Testing (NAT) for enhancement of blood safety.",QUALITY_GAP,0,0,0,0,0,1
2017,"2.
Diagnosis of Tuberculous Meningitis by Cartridge Based Nucleic Acid Amplification Test: A 
retrospective study from a tertiary care hospital from Central India.
3.
Occurrence of HBV- HCV co-infection in a super specialty hospital in central India: A retrospective 
study.",INFRA_GAP,1,0,0,0,0,0
2017,"24.25
24.25
24.25
36.00
45.00
27.32
50.00
Establishment of Model 
Rural Health Research 
Units.",INFRA_GAP,1,0,0,0,0,0
2017,"6.00
6.00
6.00
9.00
11.00
8.00
13.00
6
Indian Council of Medical Research (ICMR)
894.00
1094.00
1077.40
1150.00
1413.60
800.00
1416.00
7.
Bhopal Memorial Hospital & Research Centre, 
Bhopal  
140.00
140.00
129.26
188.00
124.39
80.94
140.00
Total
1144.80
1344.80
1323.60
1500.00
1743.39
997.93
1800.00
Figures include  provision of Rs.75.00 crore in 2017-18 and Rs.100.00 crores in 2018-19  under  NE component 
	




Design & Printed at: Viba Press Pvt. Ltd., 9810049515
DEPARTMENT OF HEALTH RESEARCH
Ministr y of Health & Family Welfare
G o v e r n m e n t  o",INFRA_GAP,1,0,0,0,0,0
2018,"4, Human Resource Development (HRD) for
Health Research.",INFRA_GAP,1,0,0,0,0,0
2018,"37299 tribal students screened in
Rajasthan for Sickle Cell Anaemia and
5.73% prevalence of trait (AS) and 0.17%
diseases were reported.

+ Madhya Pradesh govt approved and
sanctioned 1 Apex, 3 Referral and 22
comprehensive diagnostic facility cum Clinic
in 22 tribal districts with ICMR-NIRTH as the
technical partner and nodal agency.",INFRA_GAP,1,0,0,0,0,0
2018,"Under Human Resource Development
(HRD), IOMR selected 120 candidates for
Junior Research Fellowship(JRF) through
rational level exam conducted in July
2017, 929 medical undergraduates were
selected for shor term studentship (STS).",INFRA_GAP,1,0,0,0,0,0
2018,"A total of 194 non-ICMR scientists were
given financial assistance to attend
conferences abroad.",COST_GAP,0,0,0,0,1,0
2018,"ICMR institutes
continued to provide training to various
State level health officials.",STAFF_GAP,0,1,0,0,0,0
2018,"ICMR initiated
a new scheme, “Nurturing Clinical
Scientists in Research’, under which 8
fellows were selected in the first batch of
2018.",SERVICE_GAP,0,0,1,0,0,0
2018,"Total
18 international fellowships for Indian
Biomedical Scientists and 34 exchange
Visits of Scientists were arranged for
various international collaborative
programmes/projects.",STAFF_GAP,0,1,0,0,0,0
2018,"Annual Report 2018-19

Department of Health Research

ICMR funded 60 adhoc projects and 259
fellowships (Senior Research Fellows and
Research Associates) in various areas of
Health Research during the year.",STAFF_GAP,0,1,0,0,0,0
2018,"ICMR funded 10 Centres for Advanced
Research (CARE) in the areas of non-
communicable diseases like acute
‘myeloid leukemia (AML), young diabetes,
intestinal diseases, kidney diseases,
heartfallure et.

ICMR scientists have published more
than 800 publications in the year 2018 in
national and international scientific
journals of high repute.",COST_GAP,0,0,0,0,1,0
2018,"Signed an MoU with THSTI for
development of research ecosystem.",INFRA_GAP,1,0,0,0,0,0
2018,"To strengthen South-South collaboration
in advancing health sciences research
and to enhance local capacity and
‘ownership, an MoU was signed between
ICMR and African Union (AU) on 27""
March 2018.",STAFF_GAP,0,1,0,0,0,0
2018,"ICMR developed and released draft
National Essential Diagnostic List
(NEDL);a pioneer initiative in India.",SERVICE_GAP,0,0,1,0,0,0
2018,udget Hoa Budget Allocation],COST_GAP,0,0,0,0,1,0
2018,"FundReceived | Fund Ufilised
Budget Head 2018-19 2018-19 2018-19

Grant in Aid-Salary 87.00 84.73 e171
Grant in Aid -General 38.00 34.00 25.92
Grant for Creation of capital “G00 IE wer
Assets

Total 140.00 127.72 112.00

72)",COST_GAP,0,0,0,0,1,0
2018,"Annual Report 2018-19

Department of Health Research

Indian Council of Medical Research (ICMR)

Indian Council of Medical Research (ICMR) is the
‘apex and premier medical research organization
in the country (now under DHR) which
spearheads planning, formulation, coordination,
implementation and promotion of biomedical and
health research.",SERVICE_GAP,0,0,1,0,0,0
2018,"In 1911
Government of india made a historic decision to
establish Indian Research Fund Association
(IRFA) with the specific objectives of sponsoring
and coordinating medical research in the country.",COST_GAP,0,0,0,0,1,0
2018,"After Independence, in 1949, the IRFA was re-
designated as Indian Council of Medical
Research (ICMR) with considerable expansion in
its functions and activities.",INFRA_GAP,1,0,0,0,0,0
2018,"Training and capacity building of young
investigators as well as medical and allied health
professionals and providing funding support for
research projects to investigators all over the
country are the other very unique and significant
contributions of ICMR.",STAFF_GAP,0,1,0,0,0,0
2018,"It promotes
extramural research through different schemes
such as Centres for Advanced Research in
chosen research areas, task force studies with
goal-oriented approach and clearly defined
targets; and grant-in-aid to stand-alone research
applications received from various parts of the
country,

Human Resource Development for biomedical
research is supported by ICMR through various
schemes such as Research Fellowships [Junior
and Senior Fellowships and Research
‘Associateships]; Short-term Visiting Fellowships
(which allow scientists to learn advanced
research techniques from other well-established
research institutes in India); Short-term
Research Studentships (for undergraduate
medical students to encourage them to
familiarize themselves with research
methodologies and techniques); and various
Training Programmes and Workshops
conducted by ICMR Institutes and Headquarters.",STAFF_GAP,0,1,0,0,0,0
2018,"Activiti

+ DR-TB: Fully oral 6-9 months 4 drug

1nd Achievements (201

Annual Report 2018-19 (73

Department of Health Research

regimen trial for Pre-XDR and XDR-TB
treatment approved and initiated under
TRC with funding from USAID.",SERVICE_GAP,0,0,1,0,0,0
2018,"Implementation of MIP Vaccine in leprosy
contacts under Programme settings as
preventive vaccine for contacts of patients
in Gujarat and Bihar with more than 500
contacts vaccinated.",SERVICE_GAP,0,0,1,0,0,0
2018,"Recently, a task force study to assess
consumption of foods high in fats, salt and
sugar has been initiated at 16 locations in
the country

ICMR organized AMSP training; having
more than 150 participants from various
hospitals and medical colleges.",INFRA_GAP,1,0,0,0,0,0
2018,"AMS
Programs have been found helpful in
improving the quality of patient care and
safety through increasing the frequency of
correct prescribing for therapy and
prophylaxis, reducing treatment failures
and increased infection cure rates as most
of hospitals in India lack structure and
process of AMSP.",SERVICE_GAP,0,0,1,0,0,0
2018,"Released Antimicrobial Stewardship
Guidelines to provide guidance to Indian
hospitals to set up structure and process
of antimicrobial stewardship programmes
(AMSP),

Signed anMoU with Pfizer to tackle
antimicrobial resistance.

74)",INFRA_GAP,1,0,0,0,0,0
2018,"+ Released a book, “Global Smokeless
Tobacco Control Policies and their
implementation’, first-ever compilation of
the global progress made in implementing
‘smokeless tobacco control policies.",SERVICE_GAP,0,0,1,0,0,0
2018,"Monitor national progress towards
achieving National NCD targets; Fact
sheet submitted to MoHFW

+ Under the National Cancer Registry
Program, 33 population and more than
230 hospital based registries have been
established,

+ A model project, Comprehensive Case
Management Programme (CCMP), to
strengthen malaria control interventions

demonstrated an 85% decline in average
monthly malaria cases in four districts of
Odisha namely Angul, Dhenkanal,
Kandhamal and Dolangi.",INFRA_GAP,1,0,0,0,0,0
2018,"ICMR Institutes are involved in screening
Cf population for sickle cell disease and
counseling & training of various state
health care providers for effective control
ofhemoglobinopathies in India.",STAFF_GAP,0,1,0,0,0,0
2018,"To build a pool of experts who will guide
and steer the quality improvement work in the
‘country,

4, To promote research in creating new
knowledge about methods of quality
improvement and in implementation of quality
improvement methods in different context of
healthcare provision.",QUALITY_GAP,0,0,0,0,0,1
2018,"Annual Report 2018-19

S| Department of Health Research

CONTENTS

Chapter-1 | introduction o
Chapter2 | Administration and Finance o7
ia | Establishment of Network of Research Laboratories for Managing

Chapter-3 | enidemics and Natural Calamities, 38
Establishment of Multidsciplinary Research Units (MRUs)",INFRA_GAP,1,0,0,0,0,0
2018,"Chapter-4 | edical Colleges 2

Chapters |tblshmen of Model Rural Heath Research Uns (MRHRUS)inthe |,
states",ACCESS_GAP,0,0,0,1,0,0
